OBJECTID,FID_Wuhan,name,FID_t20130101start,T_TargetID,T_UTCTime,t1,t2,OD,T_Longitud,T_Latitude
572,15,江夏区,121,MMC8000GPSANDASYN051113-16597-00000000,1357053470,0,262144,122,114.436981,30.466396
580,12,洪山区,121,MMC8000GPSANDASYN051113-16597-00000000,1357054260,262144,0,122,114.399648,30.476075
2278,12,洪山区,122,MMC8000GPSANDASYN051113-16597-00000000,1357054590,0,262144,123,114.394208,30.507641
1984,12,洪山区,122,MMC8000GPSANDASYN051113-16597-00000000,1357054670,262144,0,123,114.394208,30.507641
1881,12,洪山区,123,MMC8000GPSANDASYN051113-16597-00000000,1357054860,0,262144,124,114.41038,30.503328
1687,12,洪山区,123,MMC8000GPSANDASYN051113-16597-00000000,1357055060,262144,0,124,114.40039,30.504363
2941,12,洪山区,124,MMC8000GPSANDASYN051113-16597-00000000,1357055540,0,262144,125,114.352401,30.512671
2432,12,洪山区,124,MMC8000GPSANDASYN051113-16597-00000000,1357055850,262144,0,125,114.36057,30.510153
1851,12,洪山区,125,MMC8000GPSANDASYN051113-16598-00000000,1356969620,0,262144,126,114.285486,30.502898
3406,14,武昌区,125,MMC8000GPSANDASYN051113-16598-00000000,1356969930,262144,0,126,114.300518,30.522431
7821,17,硚口区,126,MMC8000GPSANDASYN051113-16598-00000000,1356971600,0,262144,127,114.272286,30.565396
7768,17,硚口区,126,MMC8000GPSANDASYN051113-16598-00000000,1356971630,262144,0,127,114.272286,30.565396
10030,14,武昌区,127,MMC8000GPSANDASYN051113-16598-00000000,1356973200,0,262144,128,114.36499,30.584505
9426,14,武昌区,127,MMC8000GPSANDASYN051113-16598-00000000,1356973540,262144,0,128,114.355381,30.579806
14596,13,青山区,128,MMC8000GPSANDASYN051113-16598-00000000,1356974270,0,262144,129,114.380298,30.621441
12713,14,武昌区,128,MMC8000GPSANDASYN051113-16598-00000000,1356974920,262144,0,129,114.34614,30.606738
14700,14,武昌区,129,MMC8000GPSANDASYN051113-16598-00000000,1356975150,0,262144,130,114.357226,30.621848
11938,19,江岸区,129,MMC8000GPSANDASYN051113-16598-00000000,1356975960,262144,0,130,114.302528,30.599115
14971,19,江岸区,130,MMC8000GPSANDASYN051113-16598-00000000,1356976590,0,262144,131,114.280366,30.624245
15092,19,江岸区,130,MMC8000GPSANDASYN051113-16598-00000000,1356977080,262144,0,131,114.271336,30.623225
14348,18,江汉区,131,MMC8000GPSANDASYN051113-16598-00000000,1356977250,0,262144,132,114.260785,30.619836
14490,18,江汉区,131,MMC8000GPSANDASYN051113-16598-00000000,1356977310,262144,0,132,114.259228,30.619425
12682,18,江汉区,132,MMC8000GPSANDASYN051113-16598-00000000,1356977770,0,262144,133,114.22765,30.608388
12867,18,江汉区,132,MMC8000GPSANDASYN051113-16598-00000000,1356977860,262144,0,133,114.227376,30.608253
8200,16,汉阳区,133,MMC8000GPSANDASYN051113-16598-00000000,1356978390,0,262144,134,114.200951,30.569258
8096,16,汉阳区,133,MMC8000GPSANDASYN051113-16598-00000000,1356978540,262144,0,134,114.204401,30.568393
12765,18,江汉区,134,MMC8000GPSANDASYN051113-16598-00000000,1356979280,0,262144,135,114.241398,30.608943
13179,18,江汉区,134,MMC8000GPSANDASYN051113-16598-00000000,1356979330,262144,0,135,114.243856,30.61012
16908,19,江岸区,135,MMC8000GPSANDASYN051113-16598-00000000,1356980780,0,262144,136,114.32816,30.65602
11899,18,江汉区,135,MMC8000GPSANDASYN051113-16598-00000000,1356991790,262144,0,136,114.272871,30.598725
11279,18,江汉区,136,MMC8000GPSANDASYN051113-16598-00000000,1356992420,0,262144,137,114.285065,30.594393
11406,18,江汉区,136,MMC8000GPSANDASYN051113-16598-00000000,1356992450,262144,0,137,114.285065,30.594393
12160,19,江岸区,137,MMC8000GPSANDASYN051113-16598-00000000,1356992690,0,262144,138,114.291236,30.603383
11612,18,江汉区,137,MMC8000GPSANDASYN051113-16598-00000000,1356993780,262144,0,138,114.282675,30.59591
12849,19,江岸区,138,MMC8000GPSANDASYN051113-16598-00000000,1356994220,0,262144,139,114.303613,30.609351
11429,18,江汉区,138,MMC8000GPSANDASYN051113-16598-00000000,1356995370,262144,0,139,114.280488,30.594665
9927,17,硚口区,139,MMC8000GPSANDASYN051113-16598-00000000,1356995760,0,262144,140,114.264765,30.583671
11299,18,江汉区,139,MMC8000GPSANDASYN051113-16598-00000000,1356996460,262144,0,140,114.2839,30.59341
9012,17,硚口区,140,MMC8000GPSANDASYN051113-16598-00000000,1356996930,0,262144,141,114.264543,30.576608
8891,17,硚口区,140,MMC8000GPSANDASYN051113-16598-00000000,1356997000,262144,0,141,114.264175,30.575795
13765,18,江汉区,141,MMC8000GPSANDASYN051113-16598-00000000,1356997660,0,262144,142,114.251788,30.615903
14451,19,江岸区,141,MMC8000GPSANDASYN051113-16598-00000000,1356999530,262144,0,142,114.298466,30.619175
16737,19,江岸区,142,MMC8000GPSANDASYN051113-16598-00000000,1357001280,0,262144,143,114.246066,30.649925
17237,19,江岸区,142,MMC8000GPSANDASYN051113-16598-00000000,1357001830,262144,0,143,114.255305,30.660938
17316,19,江岸区,143,MMC8000GPSANDASYN051113-16598-00000000,1357002910,0,262144,144,114.302918,30.69757
15140,19,江岸区,143,MMC8000GPSANDASYN051113-16598-00000000,1357005380,262144,0,144,114.307243,30.623635
13097,19,江岸区,144,MMC8000GPSANDASYN051113-16598-00000000,1357005740,0,262144,145,114.30249,30.611218
14429,19,江岸区,144,MMC8000GPSANDASYN051113-16598-00000000,1357006500,262144,0,145,114.297586,30.61901
16975,19,江岸区,145,MMC8000GPSANDASYN051113-16598-00000000,1357007500,0,262144,146,114.316683,30.658848
17138,19,江岸区,145,MMC8000GPSANDASYN051113-16598-00000000,1357007520,262144,0,146,114.316683,30.658848
17192,19,江岸区,146,MMC8000GPSANDASYN051113-16598-00000000,1357008490,0,262144,147,114.326073,30.665566
17313,19,江岸区,146,MMC8000GPSANDASYN051113-16598-00000000,1357008540,262144,0,147,114.324475,30.667373
17311,19,江岸区,147,MMC8000GPSANDASYN051113-16598-00000000,1357009160,0,262144,148,114.31302,30.697071
17375,19,江岸区,147,MMC8000GPSANDASYN051113-16598-00000000,1357009940,262144,0,148,114.310573,30.696271
17068,19,江岸区,148,MMC8000GPSANDASYN051113-16598-00000000,1357010780,0,262144,149,114.319858,30.660433
17162,19,江岸区,148,MMC8000GPSANDASYN051113-16598-00000000,1357010900,262144,0,149,114.319318,30.659183
16842,19,江岸区,149,MMC8000GPSANDASYN051113-16598-00000000,1357011160,0,262144,150,114.311268,30.653093
17031,19,江岸区,149,MMC8000GPSANDASYN051113-16598-00000000,1357011210,262144,0,150,114.311268,30.653093
16375,19,江岸区,150,MMC8000GPSANDASYN051113-16598-00000000,1357011660,0,262144,151,114.294081,30.642666
16479,19,江岸区,150,MMC8000GPSANDASYN051113-16598-00000000,1357011790,262144,0,151,114.295443,30.640646
15262,19,江岸区,151,MMC8000GPSANDASYN051113-16598-00000000,1357012440,0,262144,152,114.305248,30.627275
14652,19,江岸区,151,MMC8000GPSANDASYN051113-16598-00000000,1357012890,262144,0,152,114.308393,30.620455
14204,18,江汉区,152,MMC8000GPSANDASYN051113-16598-00000000,1357013950,0,262144,153,114.246383,30.618923
14397,18,江汉区,152,MMC8000GPSANDASYN051113-16598-00000000,1357014750,262144,0,153,114.258425,30.618788
16020,19,江岸区,153,MMC8000GPSANDASYN051113-16598-00000000,1357015250,0,262144,154,114.288405,30.636861
16126,19,江岸区,153,MMC8000GPSANDASYN051113-16598-00000000,1357015460,262144,0,154,114.2868,30.634296
15089,19,江岸区,154,MMC8000GPSANDASYN051113-16598-00000000,1357015800,0,262144,155,114.276505,30.625513
15398,19,江岸区,154,MMC8000GPSANDASYN051113-16598-00000000,1357016070,262144,0,155,114.283698,30.626066
16143,19,江岸区,155,MMC8000GPSANDASYN051113-16598-00000000,1357017850,0,262144,156,114.303985,30.639343
16298,19,江岸区,155,MMC8000GPSANDASYN051113-16598-00000000,1357018040,262144,0,156,114.301326,30.637598
13138,19,江岸区,156,MMC8000GPSANDASYN051113-16598-00000000,1357018680,0,262144,157,114.300048,30.611498
13359,19,江岸区,156,MMC8000GPSANDASYN051113-16598-00000000,1357018740,262144,0,157,114.300048,30.611498
14773,19,江岸区,157,MMC8000GPSANDASYN051113-16598-00000000,1357019120,0,262144,158,114.294198,30.622581
14428,18,江汉区,157,MMC8000GPSANDASYN051113-16598-00000000,1357020070,262144,0,158,114.259281,30.61901
14984,19,江岸区,158,MMC8000GPSANDASYN051113-16598-00000000,1357020480,0,262144,159,114.288046,30.624378
15535,19,江岸区,158,MMC8000GPSANDASYN051113-16598-00000000,1357020690,262144,0,159,114.283658,30.627503
17090,19,江岸区,159,MMC8000GPSANDASYN051113-16598-00000000,1357021280,0,262144,160,114.296963,30.660951
12521,18,江汉区,159,MMC8000GPSANDASYN051113-16598-00000000,1357029700,262144,0,160,114.274095,30.605011
12295,18,江汉区,160,MMC8000GPSANDASYN051113-16598-00000000,1357031510,0,262144,161,114.273573,30.604953
12910,18,江汉区,160,MMC8000GPSANDASYN051113-16598-00000000,1357031720,262144,0,161,114.27428,30.608513
14478,19,江岸区,161,MMC8000GPSANDASYN051113-16598-00000000,1357032160,0,262144,162,114.277835,30.620788
14544,19,江岸区,161,MMC8000GPSANDASYN051113-16598-00000000,1357032440,262144,0,162,114.289268,30.619715
15103,18,江汉区,162,MMC8000GPSANDASYN051113-16598-00000000,1357033230,0,262144,163,114.235521,30.625605
15388,18,江汉区,162,MMC8000GPSANDASYN051113-16598-00000000,1357033620,262144,0,163,114.245941,30.626013
9381,17,硚口区,164,MMC8000GPSANDASYN051113-16598-00000000,1357035810,0,262144,165,114.270005,30.579891
9621,17,硚口区,164,MMC8000GPSANDASYN051113-16598-00000000,1357035900,262144,0,165,114.267678,30.581003
12930,19,江岸区,165,MMC8000GPSANDASYN051113-16598-00000000,1357036520,0,262144,166,114.28368,30.609891
13422,19,江岸区,165,MMC8000GPSANDASYN051113-16598-00000000,1357036730,262144,0,166,114.283275,30.611875
12359,19,江岸区,166,MMC8000GPSANDASYN051113-16598-00000000,1357036990,0,262144,167,114.29862,30.605363
13263,19,江岸区,166,MMC8000GPSANDASYN051113-16598-00000000,1357037150,262144,0,167,114.302091,30.61066
11658,14,武昌区,167,MMC8000GPSANDASYN051113-16598-00000000,1357038000,0,262144,168,114.34746,30.597961
12078,14,武昌区,167,MMC8000GPSANDASYN051113-16598-00000000,1357038150,262144,0,168,114.345596,30.600263
14631,13,青山区,168,MMC8000GPSANDASYN051113-16598-00000000,1357038760,0,262144,169,114.386786,30.621566
14057,14,武昌区,168,MMC8000GPSANDASYN051113-16598-00000000,1357039250,262144,0,169,114.36843,30.616176
15418,18,江汉区,169,MMC8000GPSANDASYN051113-16598-00000000,1357042260,0,262144,170,114.256875,30.628731
15667,18,江汉区,169,MMC8000GPSANDASYN051113-16598-00000000,1357042300,262144,0,170,114.256875,30.628731
16782,19,江岸区,170,MMC8000GPSANDASYN051113-16598-00000000,1357043350,0,262144,171,114.314761,30.65151
16979,19,江岸区,170,MMC8000GPSANDASYN051113-16598-00000000,1357043390,262144,0,171,114.314761,30.65151
16348,19,江岸区,171,MMC8000GPSANDASYN051113-16598-00000000,1357043750,0,262144,172,114.283928,30.642273
16283,19,江岸区,171,MMC8000GPSANDASYN051113-16598-00000000,1357044000,262144,0,172,114.280045,30.637386
10663,18,江汉区,172,MMC8000GPSANDASYN051113-16598-00000000,1357045200,0,262144,173,114.286678,30.589146
10765,18,江汉区,172,MMC8000GPSANDASYN051113-16598-00000000,1357045330,262144,0,173,114.285821,30.589338
15915,19,江岸区,173,MMC8000GPSANDASYN051113-16598-00000000,1357046180,0,262144,174,114.280495,30.635438
15245,19,江岸区,173,MMC8000GPSANDASYN051113-16598-00000000,1357046770,262144,0,174,114.276636,30.624768
17239,19,江岸区,174,MMC8000GPSANDASYN051113-16598-00000000,1357047550,0,262144,175,114.290443,30.670163
16393,19,江岸区,174,MMC8000GPSANDASYN051113-16598-00000000,1357048260,262144,0,175,114.272515,30.63939
11660,18,江汉区,175,MMC8000GPSANDASYN051113-16598-00000000,1357048940,0,262144,176,114.284686,30.598005
11841,18,江汉区,175,MMC8000GPSANDASYN051113-16598-00000000,1357049020,262144,0,176,114.284686,30.598005
10882,18,江汉区,176,MMC8000GPSANDASYN051113-16598-00000000,1357049520,0,262144,177,114.291548,30.591066
11333,18,江汉区,176,MMC8000GPSANDASYN051113-16598-00000000,1357049660,262144,0,177,114.289255,30.593645
15527,18,江汉区,177,MMC8000GPSANDASYN051113-16598-00000000,1357050630,0,262144,178,114.259313,30.629768
15792,18,江汉区,177,MMC8000GPSANDASYN051113-16598-00000000,1357050670,262144,0,178,114.259313,30.629768
13478,19,江岸区,178,MMC8000GPSANDASYN051113-16598-00000000,1357051260,0,262144,179,114.302638,30.613671
13591,18,江汉区,178,MMC8000GPSANDASYN051113-16598-00000000,1357051850,262144,0,179,114.270465,30.612965
14928,19,江岸区,179,MMC8000GPSANDASYN051113-16598-00000000,1357052120,0,262144,180,114.275236,30.623811
15160,19,江岸区,179,MMC8000GPSANDASYN051113-16598-00000000,1357052290,262144,0,180,114.275236,30.623811
17120,19,江岸区,180,MMC8000GPSANDASYN051113-16598-00000000,1357052990,0,262144,181,114.312645,30.661946
17266,19,江岸区,180,MMC8000GPSANDASYN051113-16598-00000000,1357053010,262144,0,181,114.312645,30.661946
15488,18,江汉区,181,MMC8000GPSANDASYN051113-16598-00000000,1357053850,0,262144,182,114.232653,30.629378
15762,18,江汉区,181,MMC8000GPSANDASYN051113-16598-00000000,1357054040,262144,0,182,114.234161,30.629536
16255,18,江汉区,182,MMC8000GPSANDASYN051113-16598-00000000,1357054280,0,262144,183,114.213785,30.641093
16515,18,江汉区,182,MMC8000GPSANDASYN051113-16598-00000000,1357054310,262144,0,183,114.213785,30.641093
15120,18,江汉区,183,MMC8000GPSANDASYN051113-16598-00000000,1357054770,0,262144,184,114.25128,30.625765
14441,18,江汉区,183,MMC8000GPSANDASYN051113-16598-00000000,1357054940,262144,0,184,114.253628,30.619106
11209,18,江汉区,184,MMC8000GPSANDASYN051113-16598-00000000,1357055600,0,262144,185,114.281603,30.593601
11326,18,江汉区,184,MMC8000GPSANDASYN051113-16598-00000000,1357055640,262144,0,185,114.281578,30.593615
2083,12,洪山区,185,MMC8000GPSANDASYN051113-16649-00000000,1356969690,0,262144,186,114.307255,30.50661
2590,12,洪山区,185,MMC8000GPSANDASYN051113-16649-00000000,1356970320,262144,0,186,114.311093,30.511958
3164,12,洪山区,186,MMC8000GPSANDASYN051113-16649-00000000,1356970580,0,262144,187,114.315701,30.515391
4446,14,武昌区,186,MMC8000GPSANDASYN051113-16649-00000000,1356971690,262144,0,187,114.324483,30.532923
9711,14,武昌区,187,MMC8000GPSANDASYN051113-16649-00000000,1356973500,0,262144,188,114.339265,30.58212
9754,14,武昌区,187,MMC8000GPSANDASYN051113-16649-00000000,1356973520,262144,0,188,114.339261,30.582138
12507,18,江汉区,188,MMC8000GPSANDASYN051113-16649-00000000,1356977120,0,262144,189,114.269611,30.60682
12421,18,江汉区,188,MMC8000GPSANDASYN051113-16649-00000000,1356977220,262144,0,189,114.27125,30.603973
14279,19,江岸区,189,MMC8000GPSANDASYN051113-16649-00000000,1356977950,0,262144,190,114.290896,30.619396
13928,19,江岸区,189,MMC8000GPSANDASYN051113-16649-00000000,1356978300,262144,0,190,114.303518,30.61523
12803,18,江汉区,190,MMC8000GPSANDASYN051113-16649-00000000,1356981660,0,262144,191,114.254451,30.60913
9886,17,硚口区,190,MMC8000GPSANDASYN051113-16649-00000000,1356981940,262144,0,191,114.260878,30.582991
12907,18,江汉区,191,MMC8000GPSANDASYN051113-16649-00000000,1356982870,0,262144,192,114.213348,30.609718
3184,12,洪山区,191,MMC8000GPSANDASYN051113-16649-00000000,1357006800,262144,0,192,114.344945,30.519726
3182,12,洪山区,192,MMC8000GPSANDASYN051113-16649-00000000,1357006890,0,262144,193,114.3445,30.515591
4247,12,洪山区,192,MMC8000GPSANDASYN051113-16649-00000000,1357007670,262144,0,193,114.365305,30.531241
2312,12,洪山区,193,MMC8000GPSANDASYN051113-16649-00000000,1357008160,0,262144,194,114.39438,30.507855
2035,12,洪山区,193,MMC8000GPSANDASYN051113-16649-00000000,1357008170,262144,0,194,114.39438,30.507855
2222,12,洪山区,194,MMC8000GPSANDASYN051113-16649-00000000,1357008900,0,262144,195,114.369521,30.507381
2297,12,洪山区,194,MMC8000GPSANDASYN051113-16649-00000000,1357009560,262144,0,195,114.362425,30.509316
2177,12,洪山区,195,MMC8000GPSANDASYN051113-16649-00000000,1357009680,0,262144,196,114.370318,30.50723
1881,12,洪山区,195,MMC8000GPSANDASYN051113-16649-00000000,1357009720,262144,0,196,114.370318,30.50723
3269,12,洪山区,196,MMC8000GPSANDASYN051113-16649-00000000,1357010320,0,262144,197,114.38166,30.517035
3028,12,洪山区,196,MMC8000GPSANDASYN051113-16649-00000000,1357010330,262144,0,197,114.38166,30.517035
2366,12,洪山区,197,MMC8000GPSANDASYN051113-16649-00000000,1357010480,0,262144,198,114.392625,30.508161
2089,12,洪山区,197,MMC8000GPSANDASYN051113-16649-00000000,1357010520,262144,0,198,114.392625,30.508161
2459,12,洪山区,198,MMC8000GPSANDASYN051113-16649-00000000,1357012740,0,262144,199,114.397333,30.508811
2183,12,洪山区,198,MMC8000GPSANDASYN051113-16649-00000000,1357012760,262144,0,199,114.397333,30.508811
3093,12,洪山区,199,MMC8000GPSANDASYN051113-16649-00000000,1357013220,0,262144,200,114.41961,30.514736
2310,12,洪山区,199,MMC8000GPSANDASYN051113-16649-00000000,1357013370,262144,0,200,114.41836,30.509435
5797,14,武昌区,200,MMC8000GPSANDASYN051113-16649-00000000,1357014940,0,262144,201,114.293198,30.545446
5643,14,武昌区,200,MMC8000GPSANDASYN051113-16649-00000000,1357014970,262144,0,201,114.293231,30.545596
5272,14,武昌区,201,MMC8000GPSANDASYN051113-16649-00000000,1357015730,0,262144,202,114.320946,30.538811
4911,14,武昌区,201,MMC8000GPSANDASYN051113-16649-00000000,1357015860,262144,0,202,114.320416,30.537628
1348,12,洪山区,202,MMC8000GPSANDASYN051113-16649-00000000,1357017880,0,262144,203,114.405956,30.491781
967,12,洪山区,202,MMC8000GPSANDASYN051113-16649-00000000,1357018910,262144,0,203,114.390211,30.48626
488,15,江夏区,203,MMC8000GPSANDASYN051113-16649-00000000,1357019490,0,262144,204,114.415011,30.463195
418,12,洪山区,203,MMC8000GPSANDASYN051113-16649-00000000,1357019560,262144,0,204,114.414906,30.466398
4627,14,武昌区,204,MMC8000GPSANDASYN051113-16649-00000000,1357021320,0,262144,205,114.315556,30.5323
4154,14,武昌区,204,MMC8000GPSANDASYN051113-16649-00000000,1357021370,262144,0,205,114.317085,30.530533
2100,12,洪山区,205,MMC8000GPSANDASYN051113-16649-00000000,1357021880,0,262144,206,114.317406,30.506705
1810,12,洪山区,205,MMC8000GPSANDASYN051113-16649-00000000,1357021910,262144,0,206,114.317406,30.506705
4525,14,武昌区,206,MMC8000GPSANDASYN051113-16649-00000000,1357023130,0,262144,207,114.338981,30.531558
4288,14,武昌区,206,MMC8000GPSANDASYN051113-16649-00000000,1357023130,262144,0,207,114.339006,30.531555
2699,12,洪山区,207,MMC8000GPSANDASYN051113-16649-00000000,1357023710,0,262144,208,114.389156,30.510391
2455,12,洪山区,207,MMC8000GPSANDASYN051113-16649-00000000,1357023730,262144,0,208,114.38918,30.510401
2378,12,洪山区,208,MMC8000GPSANDASYN051113-16649-00000000,1357024500,0,262144,209,114.424331,30.508245
2108,12,洪山区,208,MMC8000GPSANDASYN051113-16649-00000000,1357024590,262144,0,209,114.425906,30.508276
998,12,洪山区,209,MMC8000GPSANDASYN051113-16649-00000000,1357025140,0,262144,210,114.406061,30.48138
770,12,洪山区,209,MMC8000GPSANDASYN051113-16649-00000000,1357025170,262144,0,210,114.406061,30.48138
187,15,江夏区,210,MMC8000GPSANDASYN051113-16649-00000000,1357026300,0,262144,211,114.42087,30.438705
123,15,江夏区,210,MMC8000GPSANDASYN051113-16649-00000000,1357026410,262144,0,211,114.418793,30.438428
148,15,江夏区,211,MMC8000GPSANDASYN051113-16649-00000000,1357026640,0,262144,212,114.40339,30.43055
130,15,江夏区,211,MMC8000GPSANDASYN051113-16649-00000000,1357026880,262144,0,212,114.416841,30.439378
1697,12,洪山区,212,MMC8000GPSANDASYN051113-16649-00000000,1357029160,0,262144,213,114.394928,30.500255
1425,12,洪山区,212,MMC8000GPSANDASYN051113-16649-00000000,1357029190,262144,0,213,114.394928,30.500255
4368,14,武昌区,213,MMC8000GPSANDASYN051113-16649-00000000,1357030970,0,262144,214,114.309248,30.530356
4134,14,武昌区,213,MMC8000GPSANDASYN051113-16649-00000000,1357030970,262144,0,214,114.309248,30.530356
2255,12,洪山区,214,MMC8000GPSANDASYN051113-16649-00000000,1357032780,0,262144,215,114.387901,30.507495
1928,12,洪山区,214,MMC8000GPSANDASYN051113-16649-00000000,1357032860,262144,0,215,114.380933,30.507396
